 02/1/22 0:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 17:00:00, 451, Junction Blvd (7), Queens, 62
 02/1/22 17:00:00, 451, Junction Blvd (7), Queens, 159
 02/1/22 17:00:00, 452, 90 St-Elmhurst Av (7), Queens, 22
 02/1/22 17:00:00, 452, 90 St-Elmhurst Av (7), Queens, 17
 02/1/22 17:00:00, 452, 90 St-Elmhurst Av (7), Queens, 154
 02/1/22 17:00:00, 452, 90 St-Elmhurst Av (7), Queens, 14
 02/1/22 17:00:00, 452, 90 St-Elmhurst Av (7), Queens, 66
 02/1/22 17:00:00, 452, 90 St-Elmhurst Av (7), Queens, 16
 02/1/22 17:00:00, 452, 90 St-Elmhurst Av (7), Queens, 120
 02/1/22 17:00:00, 453, 82 St-Jackson Hts (7), Queens, 207
 02/1/22 17:00:00, 453, 82 St-Jackson Hts (7), Queens, 21
 02/1/22 17:00:00, 453, 82 St-Jackson Hts (7), Queens, 19
 02/1/22 17:00:00, 453, 82 St-Jackson Hts (7), Queens, 85
 02/1/22 17:00:00, 453, 82 St-Jackson Hts (7), Queens, 24
 02/1/22 17:00:00, 453, 82 St-Jackson Hts (7), Queens, 34
 02/1/22 17:00:00, 453, 82 St-Jackson Hts (7), Queens, 210
 02/1/22 17:00:00, 455, 69 St (7), Queens, 56
 02/1/22 17:00:00, 455, 69 St (7), Queens, 2
 02/1/22 17:00:00, 455, 69 St (7), Queens, 7
 02/1/22 17:00:00, 455, 69 St (7), Queens, 43
 02/1/22 17:00:00, 455, 69 St (7), Queens, 5
 02/1/22 17:00:00, 455, 69 St (7), Queens, 25
 02/1/22 17:00:00, 455, 69 St (7), Queens, 3
 02/1/22 17:00:00, 456, 61 St-Woodside (7), Queens, 11
 02/1/22 17:00:00, 456, 61 St-Woodside (7), Queens, 187
 02/1/22 17:00:00, 456, 61 St-Woodside (7), Queens, 19
 02/1/22 17:00:00, 456, 61 St-Woodside (7), Queens, 24
 02/1/22 17:00:00, 456, 61 St-Woodside (7), Queens, 19
 02/1/22 17:00:00, 456, 61 St-Woodside (7), Queens, 73
 02/1/22 17:00:00, 456, 61 St-Woodside (7), Queens, 88
 02/1/22 17:00:00, 457, 52 St (7), Queens, 74
 02/1/22 17:00:00, 457, 52 St (7), Queens, 9
 02/1/22 17:00:00, 457, 52 St (7), Queens, 4
 02/1/22 17:00:00, 457, 52 St (7), Queens, 4
 02/1/22 17:00:00, 457, 52 St (7), Queens, 3
 02/1/22 17:00:00, 457, 52 St (7), Queens, 30
 02/1/22 17:00:00, 457, 52 St (7), Queens, 39
 02/1/22 17:00:00, 458, 46 St-Bliss St (7), Queens, 8
 02/1/22 17:00:00, 458, 46 St-Bliss St (7), Queens, 141
 02/1/22 17:00:00, 458, 46 St-Bliss St (7), Queens, 17
 02/1/22 17:00:00, 458, 46 St-Bliss St (7), Queens, 16
 02/1/22 17:00:00, 458, 46 St-Bliss St (7), Queens, 56
 02/1/22 17:00:00, 458, 46 St-Bliss St (7), Queens, 3
 02/1/22 17:00:00, 458, 46 St-Bliss St (7), Queens, 106
 02/1/22 17:00:00, 459, 40 St-Lowery St (7), Queens, 14
 02/1/22 17:00:00, 459, 40 St-Lowery St (7), Queens, 133
 02/1/22 17:00:00, 459, 40 St-Lowery St (7), Queens, 12
 02/1/22 17:00:00, 459, 40 St-Lowery St (7), Queens, 12
 02/1/22 17:00:00, 459, 40 St-Lowery St (7), Queens, 2
 02/1/22 17:00:00, 459, 40 St-Lowery St (7), Queens, 43
 02/1/22 17:00:00, 46, Cortelyou Rd (Q), Brooklyn, 6
 02/1/22 17:00:00, 459, 40 St-Lowery St (7), Queens, 58
 02/1/22 17:00:00, 46, Cortelyou Rd (Q), Brooklyn, 4
 02/1/22 17:00:00, 46, Cortelyou Rd (Q), Brooklyn, 13
 02/1/22 17:00:00, 46, Cortelyou Rd (Q), Brooklyn, 57
 02/1/22 17:00:00, 46, Cortelyou Rd (Q), Brooklyn, 34
 02/1/22 17:00:00, 46, Cortelyou Rd (Q), Brooklyn, 22
 02/1/22 17:00:00, 46, Cortelyou Rd (Q), Brooklyn, 3
 02/1/22 17:00:00, 460, 33 St-Rawson St (7), Queens, 21
 02/1/22 17:00:00, 460, 33 St-Rawson St (7), Queens, 222
 02/1/22 17:00:00, 460, 33 St-Rawson St (7), Queens, 24
 02/1/22 17:00:00, 460, 33 St-Rawson St (7), Queens, 35
 02/1/22 17:00:00, 460, 33 St-Rawson St (7), Queens, 19
 02/1/22 17:00:00, 460, 33 St-Rawson St (7), Queens, 98
 02/1/22 17:00:00, 460, 33 St-Rawson St (7), Queens, 88
 02/1/22 17:00:00, 461, Queensboro Plaza (7,N,W), Queens, 249
 02/1/22 17:00:00, 461, Queensboro Plaza (7,N,W), Queens, 18
 02/1/22 17:00:00, 461, Queensboro Plaza (7,N,W), Queens, 38
 02/1/22 17:00:00, 461, Queensboro Plaza (7,N,W), Queens, 16
 02/1/22 17:00:00, 461, Queensboro Plaza (7,N,W), Queens, 2
 02/1/22 17:00:00, 461, Queensboro Plaza (7,N,W), Queens, 87
 02/1/22 17:00:00, 461, Queensboro Plaza (7,N,W), Queens, 121
 02/1/22 17:00:00, 463, Hunters Point Av (7), Queens, 14
 02/1/22 17:00:00, 463, Hunters Point Av (7), Queens, 179
 02/1/22 17:00:00, 463, Hunters Point Av (7), Queens, 14
 02/1/22 17:00:00, 463, Hunters Point Av (7), Queens, 27
 02/1/22 17:00:00, 463, Hunters Point Av (7), Queens, 83
 02/1/22 17:00:00, 463, Hunters Point Av (7), Queens, 56
 02/1/22 17:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 17
 02/1/22 17:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 34
 02/1/22 17:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 200
 02/1/22 17:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 20
 02/1/22 17:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 63
 02/1/22 17:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 1
 02/1/22 17:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 98
 02/1/22 17:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 18
 02/1/22 18:00:00, 445, Pelham Pkwy (5), Bronx, 8
 02/1/22 18:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 18:00:00, 446, Morris Park (5), Bronx, 12
 02/1/22 18:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 18:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 18:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 18:00:00, 447, Flushing-Main St (7), Queens, 453
 02/1/22 18:00:00, 447, Flushing-Main St (7), Queens, 65
 02/1/22 18:00:00, 447, Flushing-Main St (7), Queens, 50
 02/1/22 18:00:00, 447, Flushing-Main St (7), Queens, 69
 02/1/22 18:00:00, 447, Flushing-Main St (7), Queens, 28
 02/1/22 18:00:00, 447, Flushing-Main St (7), Queens, 220
 02/1/22 18:00:00, 447, Flushing-Main St (7), Queens, 287
 02/1/22 18:00:00, 448, Mets-Willets Point (7), Queens, 1
 02/1/22 18:00:00, 448, Mets-Willets Point (7), Queens, 22
 02/1/22 18:00:00, 448, Mets-Willets Point (7), Queens, 30
 02/1/22 18:00:00, 448, Mets-Willets Point (7), Queens, 6
 02/1/22 18:00:00, 448, Mets-Willets Point (7), Queens, 1
 02/1/22 18:00:00, 448, Mets-Willets Point (7), Queens, 20
 02/1/22 18:00:00, 449, 111 St (7), Queens, 5
 02/1/22 18:00:00, 449, 111 St (7), Queens, 3
 02/1/22 18:00:00, 449, 111 St (7), Queens, 3
 02/1/22 18:00:00, 449, 111 St (7), Queens, 74
 02/1/22 18:00:00, 449, 111 St (7), Queens, 11
 02/1/22 18:00:00, 449, 111 St (7), Queens, 49
 02/1/22 18:00:00, 449, 111 St (7), Queens, 6
 02/1/22 18:00:00, 45, Beverley Rd (Q), Brooklyn, 21
 02/1/22 18:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 18:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 18:00:00, 45, Beverley Rd (Q), Brooklyn, 3
 02/1/22 18:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 18:00:00, 45, Beverley Rd (Q), Brooklyn, 9
 02/1/22 18:00:00, 45, Beverley Rd (Q), Brooklyn, 18
 02/1/22 18:00:00, 450, 103 St-Corona Plaza (7), Queens, 10
 02/1/22 18:00:00, 450, 103 St-Corona Plaza (7), Queens, 13
 02/1/22 18:00:00, 450, 103 St-Corona Plaza (7), Queens, 111
 02/1/22 18:00:00, 450, 103 St-Corona Plaza (7), Queens, 7
 02/1/22 18:00:00, 450, 103 St-Corona Plaza (7), Queens, 41
 02/1/22 18:00:00, 450, 103 St-Corona Plaza (7), Queens, 6
 02/1/22 18:00:00, 450, 103 St-Corona Plaza (7), Queens, 119
 02/1/22 18:00:00, 451, Junction Blvd (7), Queens, 145
 02/1/22 18:00:00, 451, Junction Blvd (7), Queens, 12
 02/1/22 18:00:00, 451, Junction Blvd (7), Queens, 8
 02/1/22 18:00:00, 451, Junction Blvd (7), Queens, 5
 02/1/22 18:00:00, 451, Junction Blvd (7), Queens, 10
 02/1/22 18:00:00, 451, Junction Blvd (7), Queens, 52
 02/1/22 18:00:00, 451, Junction Blvd (7), Queens, 135
 02/1/22 18:00:00, 452, 90 St-Elmhurst Av (7), Queens, 110
 02/1/22 18:00:00, 452, 90 St-Elmhurst Av (7), Queens, 12
 02/1/22 18:00:00, 452, 90 St-Elmhurst Av (7), Queens, 7
 02/1/22 18:00:00, 452, 90 St-Elmhurst Av (7), Queens, 38
 02/1/22 18:00:00, 452, 90 St-Elmhurst Av (7), Queens, 9
 02/1/22 18:00:00, 452, 90 St-Elmhurst Av (7), Queens, 5
 02/1/22 18:00:00, 452, 90 St-Elmhurst Av (7), Queens, 125
 02/1/22 18:00:00, 453, 82 St-Jackson Hts (7), Queens, 13
 02/1/22 18:00:00, 453, 82 St-Jackson Hts (7), Queens, 143
 02/1/22 18:00:00, 453, 82 St-Jackson Hts (7), Queens, 18
 02/1/22 18:00:00, 453, 82 St-Jackson Hts (7), Queens, 15
 02/1/22 18:00:00, 453, 82 St-Jackson Hts (7), Queens, 9
 02/1/22 18:00:00, 453, 82 St-Jackson Hts (7), Queens, 96
 02/1/22 18:00:00, 453, 82 St-Jackson Hts (7), Queens, 139
 02/1/22 18:00:00, 455, 69 St (7), Queens, 1
 02/1/22 18:00:00, 455, 69 St (7), Queens, 1
 02/1/22 18:00:00, 455, 69 St (7), Queens, 47
 02/1/22 18:00:00, 455, 69 St (7), Queens, 50
 02/1/22 18:00:00, 455, 69 St (7), Queens, 29
 02/1/22 18:00:00, 455, 69 St (7), Queens, 2
 02/1/22 18:00:00, 455, 69 St (7), Queens, 3
 02/1/22 18:00:00, 456, 61 St-Woodside (7), Queens, 17
 02/1/22 18:00:00, 456, 61 St-Woodside (7), Queens, 18
 02/1/22 18:00:00, 456, 61 St-Woodside (7), Queens, 18
 02/1/22 18:00:00, 456, 61 St-Woodside (7), Queens, 172
 02/1/22 18:00:00, 456, 61 St-Woodside (7), Queens, 93
 02/1/22 18:00:00, 456, 61 St-Woodside (7), Queens, 2
 02/1/22 18:00:00, 456, 61 St-Woodside (7), Queens, 79
 02/1/22 18:00:00, 457, 52 St (7), Queens, 63
 02/1/22 18:00:00, 457, 52 St (7), Queens, 2
 02/1/22 18:00:00, 457, 52 St (7), Queens, 4
 02/1/22 18:00:00, 457, 52 St (7), Queens, 4
 02/1/22 18:00:00, 457, 52 St (7), Queens, 3
 02/1/22 18:00:00, 457, 52 St (7), Queens, 27
 02/1/22 18:00:00, 457, 52 St (7), Queens, 28
 02/1/22 18:00:00, 458, 46 St-Bliss St (7), Queens, 118
 02/1/22 18:00:00, 458, 46 St-Bliss St (7), Queens, 10
 02/1/22 18:00:00, 458, 46 St-Bliss St (7), Queens, 9
 02/1/22 18:00:00, 458, 46 St-Bliss St (7), Queens, 5
 02/1/22 18:00:00, 458, 46 St-Bliss St (7), Queens, 7
 02/1/22 18:00:00, 458, 46 St-Bliss St (7), Queens, 69
 02/1/22 18:00:00, 458, 46 St-Bliss St (7), Queens, 78
 02/1/22 18:00:00, 459, 40 St-Lowery St (7), Queens, 5
 02/1/22 18:00:00, 459, 40 St-Lowery St (7), Queens, 74
 02/1/22 18:00:00, 459, 40 St-Lowery St (7), Queens, 5
 02/1/22 18:00:00, 459, 40 St-Lowery St (7), Queens, 3
 02/1/22 18:00:00, 459, 40 St-Lowery St (7), Queens, 7
 02/1/22 18:00:00, 459, 40 St-Lowery St (7), Queens, 44
 02/1/22 18:00:00, 459, 40 St-Lowery St (7), Queens, 50
 02/1/22 18:00:00, 46, Cortelyou Rd (Q), Brooklyn, 9
 02/1/22 18:00:00, 46, Cortelyou Rd (Q), Brooklyn, 47
 02/1/22 18:00:00, 46, Cortelyou Rd (Q), Brooklyn, 5
 02/1/22 18:00:00, 46, Cortelyou Rd (Q), Brooklyn, 5
 02/1/22 18:00:00, 46, Cortelyou Rd (Q), Brooklyn, 13
 02/1/22 18:00:00, 46, Cortelyou Rd (Q), Brooklyn, 17
 02/1/22 18:00:00, 46, Cortelyou Rd (Q), Brooklyn, 22
 02/1/22 18:00:00, 460, 33 St-Rawson St (7), Queens, 3
 02/1/22 18:00:00, 460, 33 St-Rawson St (7), Queens, 123
 02/1/22 18:00:00, 460, 33 St-Rawson St (7), Queens, 4
 02/1/22 18:00:00, 460, 33 St-Rawson St (7), Queens, 8
 02/1/22 18:00:00, 460, 33 St-Rawson St (7), Queens, 23
 02/1/22 18:00:00, 460, 33 St-Rawson St (7), Queens, 33
 02/1/22 18:00:00, 460, 33 St-Rawson St (7), Queens, 76
 02/1/22 18:00:00, 461, Queensboro Plaza (7,N,W), Queens, 6
 02/1/22 18:00:00, 461, Queensboro Plaza (7,N,W), Queens, 135
 02/1/22 18:00:00, 461, Queensboro Plaza (7,N,W), Queens, 2
 02/1/22 18:00:00, 461, Queensboro Plaza (7,N,W), Queens, 28
 02/1/22 18:00:00, 461, Queensboro Plaza (7,N,W), Queens, 7
 02/1/22 18:00:00, 461, Queensboro Plaza (7,N,W), Queens, 83
 02/1/22 18:00:00, 461, Queensboro Plaza (7,N,W), Queens, 70
 02/1/22 18:00:00, 463, Hunters Point Av (7), Queens, 60
 02/1/22 18:00:00, 463, Hunters Point Av (7), Queens, 1
 02/1/22 18:00:00, 463, Hunters Point Av (7), Queens, 12
 02/1/22 18:00:00, 463, Hunters Point Av (7), Queens, 5
 02/1/22 18:00:00, 463, Hunters Point Av (7), Queens, 2
 02/1/22 18:00:00, 463, Hunters Point Av (7), Queens, 51
 02/1/22 18:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 9
 02/1/22 18:00:00, 463, Hunters Point Av (7), Queens, 31
 02/1/22 18:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 12
 02/1/22 18:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 153
 02/1/22 18:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 24
 02/1/22 18:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 100
 02/1/22 18:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 1
 02/1/22 18:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 51
 02/1/22 18:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 9
 02/1/22 19:00:00, 445, Pelham Pkwy (5), Bronx, 6
 02/1/22 19:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 19:00:00, 446, Morris Park (5), Bronx, 4
 02/1/22 19:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 19:00:00, 447, Flushing-Main St (7), Queens, 329
 02/1/22 19:00:00, 447, Flushing-Main St (7), Queens, 41
 02/1/22 19:00:00, 447, Flushing-Main St (7), Queens, 27
 02/1/22 19:00:00, 447, Flushing-Main St (7), Queens, 32
 02/1/22 19:00:00, 447, Flushing-Main St (7), Queens, 14
 02/1/22 19:00:00, 447, Flushing-Main St (7), Queens, 123
 02/1/22 19:00:00, 447, Flushing-Main St (7), Queens, 210
 02/1/22 19:00:00, 448, Mets-Willets Point (7), Queens, 16
 02/1/22 19:00:00, 448, Mets-Willets Point (7), Queens, 13
 02/1/22 19:00:00, 448, Mets-Willets Point (7), Queens, 1
 02/1/22 19:00:00, 448, Mets-Willets Point (7), Queens, 5
 02/1/22 19:00:00, 448, Mets-Willets Point (7), Queens, 5
 02/1/22 19:00:00, 449, 111 St (7), Queens, 4
 02/1/22 19:00:00, 449, 111 St (7), Queens, 58
 02/1/22 19:00:00, 449, 111 St (7), Queens, 1
 02/1/22 19:00:00, 449, 111 St (7), Queens, 4
 02/1/22 19:00:00, 449, 111 St (7), Queens, 17
 02/1/22 19:00:00, 449, 111 St (7), Queens, 1
 02/1/22 19:00:00, 449, 111 St (7), Queens, 50
 02/1/22 19:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 19:00:00, 45, Beverley Rd (Q), Brooklyn, 15
 02/1/22 19:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 19:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 19:00:00, 45, Beverley Rd (Q), Brooklyn, 10
 02/1/22 19:00:00, 45, Beverley Rd (Q), Brooklyn, 5
 02/1/22 19:00:00, 450, 103 St-Corona Plaza (7), Queens, 4
 02/1/22 19:00:00, 450, 103 St-Corona Plaza (7), Queens, 6
 02/1/22 19:00:00, 450, 103 St-Corona Plaza (7), Queens, 96
 02/1/22 19:00:00, 450, 103 St-Corona Plaza (7), Queens, 6
 02/1/22 19:00:00, 450, 103 St-Corona Plaza (7), Queens, 8
 02/1/22 19:00:00, 450, 103 St-Corona Plaza (7), Queens, 29
 02/1/22 19:00:00, 450, 103 St-Corona Plaza (7), Queens, 101
 02/1/22 19:00:00, 451, Junction Blvd (7), Queens, 7
 02/1/22 19:00:00, 451, Junction Blvd (7), Queens, 83
 02/1/22 19:00:00, 451, Junction Blvd (7), Queens, 7
 02/1/22 19:00:00, 451, Junction Blvd (7), Queens, 9
 02/1/22 19:00:00, 451, Junction Blvd (7), Queens, 36
 02/1/22 19:00:00, 451, Junction Blvd (7), Queens, 5
 02/1/22 19:00:00, 451, Junction Blvd (7), Queens, 129
 02/1/22 19:00:00, 452, 90 St-Elmhurst Av (7), Queens, 71
 02/1/22 19:00:00, 452, 90 St-Elmhurst Av (7), Queens, 3
 02/1/22 19:00:00, 452, 90 St-Elmhurst Av (7), Queens, 3
 02/1/22 19:00:00, 452, 90 St-Elmhurst Av (7), Queens, 6
 02/1/22 19:00:00, 452, 90 St-Elmhurst Av (7), Queens, 6
 02/1/22 19:00:00, 452, 90 St-Elmhurst Av (7), Queens, 41
 02/1/22 19:00:00, 452, 90 St-Elmhurst Av (7), Queens, 72
 02/1/22 19:00:00, 453, 82 St-Jackson Hts (7), Queens, 14
 02/1/22 19:00:00, 453, 82 St-Jackson Hts (7), Queens, 13
 02/1/22 19:00:00, 453, 82 St-Jackson Hts (7), Queens, 129
 02/1/22 19:00:00, 453, 82 St-Jackson Hts (7), Queens, 8
 02/1/22 19:00:00, 453, 82 St-Jackson Hts (7), Queens, 9
 02/1/22 19:00:00, 453, 82 St-Jackson Hts (7), Queens, 58
 02/1/22 19:00:00, 453, 82 St-Jackson Hts (7), Queens, 125
 02/1/22 19:00:00, 455, 69 St (7), Queens, 3
 02/1/22 19:00:00, 455, 69 St (7), Queens, 4
 02/1/22 19:00:00, 455, 69 St (7), Queens, 21
 02/1/22 19:00:00, 455, 69 St (7), Queens, 2
 02/1/22 19:00:00, 455, 69 St (7), Queens, 17
 02/1/22 19:00:00, 455, 69 St (7), Queens, 20
 02/1/22 19:00:00, 456, 61 St-Woodside (7), Queens, 10
 02/1/22 19:00:00, 456, 61 St-Woodside (7), Queens, 9
 02/1/22 19:00:00, 456, 61 St-Woodside (7), Queens, 10
 02/1/22 19:00:00, 456, 61 St-Woodside (7), Queens, 83
 02/1/22 19:00:00, 456, 61 St-Woodside (7), Queens, 6
 02/1/22 19:00:00, 456, 61 St-Woodside (7), Queens, 46
 02/1/22 19:00:00, 456, 61 St-Woodside (7), Queens, 64
 02/1/22 19:00:00, 457, 52 St (7), Queens, 28
 02/1/22 19:00:00, 457, 52 St (7), Queens, 3
 02/1/22 19:00:00, 457, 52 St (7), Queens, 1
 02/1/22 19:00:00, 457, 52 St (7), Queens, 23
 02/1/22 19:00:00, 457, 52 St (7), Queens, 18
 02/1/22 19:00:00, 458, 46 St-Bliss St (7), Queens, 6
 02/1/22 19:00:00, 458, 46 St-Bliss St (7), Queens, 9
 02/1/22 19:00:00, 458, 46 St-Bliss St (7), Queens, 64
 02/1/22 19:00:00, 458, 46 St-Bliss St (7), Queens, 1
 02/1/22 19:00:00, 458, 46 St-Bliss St (7), Queens, 4
 02/1/22 19:00:00, 458, 46 St-Bliss St (7), Queens, 40
 02/1/22 19:00:00, 458, 46 St-Bliss St (7), Queens, 42
 02/1/22 19:00:00, 459, 40 St-Lowery St (7), Queens, 9
 02/1/22 19:00:00, 459, 40 St-Lowery St (7), Queens, 42
 02/1/22 19:00:00, 459, 40 St-Lowery St (7), Queens, 4
 02/1/22 19:00:00, 459, 40 St-Lowery St (7), Queens, 22
 02/1/22 19:00:00, 459, 40 St-Lowery St (7), Queens, 5
 02/1/22 19:00:00, 459, 40 St-Lowery St (7), Queens, 2
 02/1/22 19:00:00, 459, 40 St-Lowery St (7), Queens, 22
 02/1/22 19:00:00, 46, Cortelyou Rd (Q), Brooklyn, 8
 02/1/22 19:00:00, 46, Cortelyou Rd (Q), Brooklyn, 4
 02/1/22 19:00:00, 46, Cortelyou Rd (Q), Brooklyn, 20
 02/1/22 19:00:00, 46, Cortelyou Rd (Q), Brooklyn, 2
 02/1/22 19:00:00, 46, Cortelyou Rd (Q), Brooklyn, 9
 02/1/22 19:00:00, 46, Cortelyou Rd (Q), Brooklyn, 11
 02/1/22 19:00:00, 46, Cortelyou Rd (Q), Brooklyn, 14
 02/1/22 19:00:00, 460, 33 St-Rawson St (7), Queens, 46
 02/1/22 19:00:00, 460, 33 St-Rawson St (7), Queens, 6
 02/1/22 19:00:00, 460, 33 St-Rawson St (7), Queens, 3
 02/1/22 19:00:00, 460, 33 St-Rawson St (7), Queens, 6
 02/1/22 19:00:00, 460, 33 St-Rawson St (7), Queens, 7
 02/1/22 19:00:00, 460, 33 St-Rawson St (7), Queens, 20
 02/1/22 19:00:00, 460, 33 St-Rawson St (7), Queens, 41
 02/1/22 19:00:00, 461, Queensboro Plaza (7,N,W), Queens, 10
 02/1/22 19:00:00, 461, Queensboro Plaza (7,N,W), Queens, 76
 02/1/22 19:00:00, 461, Queensboro Plaza (7,N,W), Queens, 4
 02/1/22 19:00:00, 461, Queensboro Plaza (7,N,W), Queens, 5
 02/1/22 19:00:00, 461, Queensboro Plaza (7,N,W), Queens, 62
 02/1/22 19:00:00, 461, Queensboro Plaza (7,N,W), Queens, 31
 02/1/22 19:00:00, 463, Hunters Point Av (7), Queens, 22
 02/1/22 19:00:00, 463, Hunters Point Av (7), Queens, 4
 02/1/22 19:00:00, 463, Hunters Point Av (7), Queens, 18
 02/1/22 19:00:00, 463, Hunters Point Av (7), Queens, 2
 02/1/22 19:00:00, 463, Hunters Point Av (7), Queens, 6
 02/1/22 19:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 10
 02/1/22 19:00:00, 463, Hunters Point Av (7), Queens, 13
 02/1/22 19:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 80
 02/1/22 19:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 11
 02/1/22 19:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 3
 02/1/22 19:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 24
 02/1/22 19:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 36
 02/1/22 19:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 4
 02/1/22 19:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 6
 02/1/22 20:00:00, 446, Morris Park (5), Bronx, 2
 02/1/22 20:00:00, 446, Morris Park (5), Bronx, 4
 02/1/22 20:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 20:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 20:00:00, 447, Flushing-Main St (7), Queens, 23
 02/1/22 20:00:00, 447, Flushing-Main St (7), Queens, 290
 02/1/22 20:00:00, 447, Flushing-Main St (7), Queens, 55
 02/1/22 20:00:00, 447, Flushing-Main St (7), Queens, 11
 02/1/22 20:00:00, 447, Flushing-Main St (7), Queens, 22
 02/1/22 20:00:00, 447, Flushing-Main St (7), Queens, 153
 02/1/22 20:00:00, 447, Flushing-Main St (7), Queens, 125
 02/1/22 20:00:00, 448, Mets-Willets Point (7), Queens, 6
 02/1/22 20:00:00, 448, Mets-Willets Point (7), Queens, 6
 02/1/22 20:00:00, 448, Mets-Willets Point (7), Queens, 1
 02/1/22 20:00:00, 448, Mets-Willets Point (7), Queens, 2
 02/1/22 20:00:00, 448, Mets-Willets Point (7), Queens, 6
 02/1/22 20:00:00, 449, 111 St (7), Queens, 1
 02/1/22 20:00:00, 449, 111 St (7), Queens, 42
 02/1/22 20:00:00, 449, 111 St (7), Queens, 2
 02/1/22 20:00:00, 449, 111 St (7), Queens, 10
 02/1/22 20:00:00, 449, 111 St (7), Queens, 42
 02/1/22 20:00:00, 45, Beverley Rd (Q), Brooklyn, 10
 02/1/22 20:00:00, 45, Beverley Rd (Q), Brooklyn, 3
 02/1/22 20:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 20:00:00, 45, Beverley Rd (Q), Brooklyn, 10
 02/1/22 20:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 20:00:00, 450, 103 St-Corona Plaza (7), Queens, 50
 02/1/22 20:00:00, 450, 103 St-Corona Plaza (7), Queens, 3
 02/1/22 20:00:00, 450, 103 St-Corona Plaza (7), Queens, 17
 02/1/22 20:00:00, 450, 103 St-Corona Plaza (7), Queens, 19
 02/1/22 20:00:00, 450, 103 St-Corona Plaza (7), Queens, 2
 02/1/22 20:00:00, 450, 103 St-Corona Plaza (7), Queens, 2
 02/1/22 20:00:00, 450, 103 St-Corona Plaza (7), Queens, 67
 02/1/22 20:00:00, 451, Junction Blvd (7), Queens, 2
 02/1/22 20:00:00, 451, Junction Blvd (7), Queens, 4
 02/1/22 20:00:00, 451, Junction Blvd (7), Queens, 90
 02/1/22 20:00:00, 451, Junction Blvd (7), Queens, 29
 02/1/22 20:00:00, 451, Junction Blvd (7), Queens, 1
 02/1/22 20:00:00, 451, Junction Blvd (7), Queens, 2
 02/1/22 20:00:00, 451, Junction Blvd (7), Queens, 90
 02/1/22 20:00:00, 452, 90 St-Elmhurst Av (7), Queens, 4
 02/1/22 20:00:00, 452, 90 St-Elmhurst Av (7), Queens, 3
 02/1/22 20:00:00, 452, 90 St-Elmhurst Av (7), Queens, 54
 02/1/22 20:00:00, 452, 90 St-Elmhurst Av (7), Queens, 1
 02/1/22 20:00:00, 452, 90 St-Elmhurst Av (7), Queens, 24
 02/1/22 20:00:00, 452, 90 St-Elmhurst Av (7), Queens, 6
 02/1/22 20:00:00, 452, 90 St-Elmhurst Av (7), Queens, 70
 02/1/22 20:00:00, 453, 82 St-Jackson Hts (7), Queens, 5
 02/1/22 20:00:00, 453, 82 St-Jackson Hts (7), Queens, 12
 02/1/22 20:00:00, 453, 82 St-Jackson Hts (7), Queens, 66
 02/1/22 20:00:00, 453, 82 St-Jackson Hts (7), Queens, 44
